"id","Orientation_date","Orientation_time","freq_down","freq_down_unit","batchnumber","true_value_Lon","true_value_lat","true_value_error","result_confidence","false_value_lon","false_value_lat","freq_up","freq_up_unit","multiAccessMode","modulate_pattern","code_Mode","bandwidth","bandwidth_unit","sps","sps_unit","medial_sat_norad","adjacent_sat_norad1","adjacent_sat_norad2"
"923840","2020/6/14","00:18:16","268350","KHz","2976","103.790","1.387","12002","0.880","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923841","2020/6/14","00:18:31","266950","KHz","3339","129.761","25.199","72249","0.280","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923842","2020/6/14","00:18:41","266950","KHz","3349","144.646","13.433","24047","0.760","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923843","2020/6/14","00:19:33","266950","KHz","3349","144.640","13.419","24047","0.760","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923844","2020/6/14","00:19:04","266950","KHz","3350","147.176","14.617","27321","0.730","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"923845","2020/6/14","00:19:50","266950","KHz","3350","147.173","14.613","27321","0.730","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"923846","2020/6/14","00:19:17","266950","KHz","3371","153.281","37.796","29249","0.710","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923847","2020/6/14","00:19:50","261925","KHz","110","130.808","-12.395","9015","0.910","0.000","0.000","295525","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923848","2020/6/14","00:19:41","268350","KHz","2822","144.624","13.269","23743","0.770","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923849","2020/6/14","00:20:11","268350","KHz","2915","129.675","24.400","64867","0.360","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923850","2020/6/14","00:20:00","268350","KHz","2976","103.786","1.352","12017","0.880","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9586","Hz","25258","44637","40892"
"923851","2020/6/14","00:20:49","266950","KHz","3339","129.706","24.553","65202","0.350","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923852","2020/6/14","00:20:15","266950","KHz","3350","147.167","14.593","27311","0.730","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"923853","2020/6/14","00:21:19","252050","KHz","1432","147.194","14.393","26929","0.740","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923854","2020/6/14","00:16:13","266950","KHz","9972","129.755","24.881","3000","0.970","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"923855","2020/6/14","00:20:04","261925","KHz","110","130.808","-12.388","9029","0.910","0.000","0.000","295525","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923856","2020/6/14","00:20:30","261925","KHz","110","130.809","-12.385","9029","0.910","0.000","0.000","295525","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923857","2020/6/14","00:20:44","261925","KHz","110","130.809","-12.383","9029","0.910","0.000","0.000","295525","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923858","2020/6/14","00:21:34","261925","KHz","110","130.811","-12.376","9029","0.910","0.000","0.000","295525","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923859","2020/6/14","00:16:19","268350","KHz","9979","129.768","25.019","3000","0.970","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"923860","2020/6/14","00:15:24","252050","KHz","9971","127.000","36.931","7001","0.930","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"923861","2020/6/14","00:21:18","252050","KHz","9980","147.151","14.148","19003","0.810","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"923862","2020/6/14","00:21:44","266950","KHz","3339","129.727","24.806","68646","0.320","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9613","Hz","25258","44637","40892"
"923863","2020/6/14","00:22:11","266950","KHz","3339","129.728","24.809","68646","0.320","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9613","Hz","25258","44637","40892"
"923864","2020/6/14","00:22:48","266950","KHz","3339","129.729","24.813","68646","0.320","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923865","2020/6/14","00:22:06","266950","KHz","3350","147.170","14.634","27529","0.730","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"923866","2020/6/14","00:22:47","266950","KHz","3350","147.169","14.639","27529","0.730","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"923867","2020/6/14","00:22:14","261925","KHz","110","130.808","-12.394","9040","0.910","0.000","0.000","295525","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923868","2020/6/14","00:22:50","261925","KHz","110","130.807","-12.395","9040","0.910","0.000","0.000","295525","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923869","2020/6/14","00:20:06","266950","KHz","9972","129.748","24.895","3000","0.970","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"923870","2020/6/14","00:21:36","252050","KHz","1432","147.209","14.506","27256","0.730","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923871","2020/6/14","00:22:40","252050","KHz","1432","147.207","14.503","27256","0.730","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923872","2020/6/14","00:21:30","268350","KHz","2915","129.657","24.199","63183","0.370","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923873","2020/6/14","00:21:37","268350","KHz","2945","139.643","35.045","54436","0.460","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923874","2020/6/14","00:21:47","268350","KHz","2976","103.787","1.323","12032","0.880","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923875","2020/6/14","00:21:19","252050","KHz","9980","147.136","14.114","16002","0.840","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"923876","2020/6/14","00:23:18","261925","KHz","110","130.804","-12.406","9048","0.910","0.000","0.000","295525","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923877","2020/6/14","00:23:49","261925","KHz","110","130.803","-12.409","9048","0.910","0.000","0.000","295525","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923878","2020/6/14","00:21:09","266950","KHz","9972","129.748","24.861","4001","0.960","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"923879","2020/6/14","00:24:16","261925","KHz","110","130.804","-12.402","9052","0.910","0.000","0.000","295525","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923880","2020/6/14","00:23:43","266950","KHz","3339","129.751","25.051","72511","0.280","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923881","2020/6/14","00:23:20","266950","KHz","3349","144.622","13.358","24189","0.760","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923882","2020/6/14","00:23:03","266950","KHz","3350","147.153","14.588","27508","0.730","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"923883","2020/6/14","00:23:40","266950","KHz","3350","147.151","14.589","27508","0.730","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"923884","2020/6/14","00:22:12","266950","KHz","9972","129.755","24.976","5001","0.950","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"923885","2020/6/14","00:24:50","261925","KHz","110","130.805","-12.408","9057","0.910","0.000","0.000","295525","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923886","2020/6/14","00:23:31","268350","KHz","2915","129.664","24.299","64284","0.360","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923887","2020/6/14","00:24:02","268350","KHz","2915","129.663","24.290","64284","0.360","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923888","2020/6/14","00:23:48","268350","KHz","2976","103.790","1.328","12068","0.880","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923889","2020/6/14","00:16:24","268350","KHz","9978","103.831","1.330","15002","0.850","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"923890","2020/6/14","00:16:48","268350","KHz","9979","129.745","24.806","6001","0.940","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"923891","2020/6/14","00:25:20","261925","KHz","110","130.803","-12.405","9061","0.910","0.000","0.000","295525","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923892","2020/6/14","00:23:08","266950","KHz","9972","129.750","24.838","1000","0.990","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"923893","2020/6/14","00:23:52","266950","KHz","9977","123.425","27.700","5001","0.950","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"923894","2020/6/14","00:25:49","261925","KHz","110","130.803","-12.413","9065","0.910","0.000","0.000","295525","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923895","2020/6/14","00:20:12","268350","KHz","9979","129.745","24.809","3000","0.970","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"923896","2020/6/14","00:20:44","268350","KHz","9978","103.833","1.347","12002","0.880","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"923897","2020/6/14","00:20:50","268350","KHz","9982","145.709","13.787","14002","0.860","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"923898","2020/6/14","00:21:20","268350","KHz","9975","107.735","6.574","7001","0.930","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"923899","2020/6/14","00:25:30","252050","KHz","1432","147.206","14.538","27558","0.730","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923900","2020/6/14","00:26:18","261925","KHz","110","130.804","-12.414","9070","0.910","0.000","0.000","295525","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923901","2020/6/14","00:24:40","266950","KHz","3339","129.747","25.030","73792","0.270","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923902","2020/6/14","00:25:32","266950","KHz","3339","129.744","25.015","73792","0.270","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923903","2020/6/14","00:26:06","266950","KHz","3349","144.633","13.346","24276","0.760","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923904","2020/6/14","00:25:06","266950","KHz","3350","147.134","14.506","27546","0.730","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"923905","2020/6/14","00:26:02","266950","KHz","3350","147.129","14.502","27546","0.730","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"923906","2020/6/14","00:22:38","252050","KHz","9980","147.083","14.093","2000","0.980","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"923907","2020/6/14","00:22:48","252050","KHz","9971","127.007","36.910","11002","0.890","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"923908","2020/6/14","00:26:50","261925","KHz","110","130.804","-12.494","9062","0.910","0.000","0.000","295525","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923909","2020/6/14","00:24:09","266950","KHz","9972","129.747","24.843","2000","0.980","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"923910","2020/6/14","00:27:18","261925","KHz","110","130.805","-12.408","9078","0.910","0.000","0.000","295525","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923911","2020/6/14","00:27:05","266950","KHz","3339","129.723","25.006","75045","0.250","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923912","2020/6/14","00:26:49","266950","KHz","3350","147.145","14.571","27789","0.730","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"923913","2020/6/14","00:27:19","266950","KHz","3350","147.143","14.567","27789","0.730","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"923914","2020/6/14","00:25:34","268350","KHz","2915","129.688","24.628","69095","0.310","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9613","Hz","25258","44637","40892"
"923915","2020/6/14","00:26:04","268350","KHz","2915","129.685","24.611","69095","0.310","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923916","2020/6/14","00:27:18","268350","KHz","2915","129.676","24.561","69095","0.310","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9586","Hz","25258","44637","40892"
"923917","2020/6/14","00:25:39","268350","KHz","2976","103.796","1.401","12125","0.880","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923918","2020/6/14","00:27:20","268350","KHz","2996","147.124","14.439","27437","0.730","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923919","2020/6/14","00:25:10","266950","KHz","9972","129.746","24.806","2000","0.980","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"923920","2020/6/14","00:27:50","261925","KHz","110","130.802","-12.411","9083","0.910","0.000","0.000","295525","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923921","2020/6/14","00:21:36","268350","KHz","9978","103.833","1.362","7001","0.930","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"923922","2020/6/14","00:21:31","268350","KHz","9979","129.750","24.844","1000","0.990","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"923923","2020/6/14","00:22:46","268350","KHz","9982","145.699","13.837","1000","0.990","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"923924","2020/6/14","00:28:19","261925","KHz","110","130.803","-12.415","9088","0.910","0.000","0.000","295525","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"923925","2020/6/14","00:26:18","266950","KHz","9972","129.752","24.868","2000","0.980","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"923926","2020/6/14","00:26:48","266950","KHz","9977","123.418","27.666","5001","0.950","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
